Journey_Id,Workflow_Type,Total_Gt_Blocks,Line_Break,Merge,Split_Edits,Split_Merge,Size_Change,Line_Shift,Position_Shift,Alignment_Change,Region_Change,Extra_Block,Missing_Block,Block_Match_Time_Drift,VTT_Style,Spanwise_Style_Change,Punctuation_Edits,Word_Edits,Musical_Lyrics,Closed_Caption,Speaker_Transition,Content_Duration,Tier,Created_At
e3754351-3f4c-4f75-9a7b-35d8d9d39945,emt_dialog,1169,143,22,359,111,,,,,1085,79,84,43,,1041,198,281,0,,245,88.831516666666658,2,2026-07-07T03:50:45.541092
b374d1e1-7596-4fb3-b9e9-f14e634ee243,emt_dialog,921,129,25,280,99,,,,,885,48,36,31,,855,157,249,0,,174,80.400316666666669,2,2026-07-05T12:51:55.495864
d4b22601-41ba-441b-8e29-ba6d9af57ce8,emt_dialog,764,101,13,260,76,,,,,730,71,34,19,,715,239,318,0,,53,111.83616666666667,2,2026-07-03T04:03:36.332506
19f2d9cd-75ef-4628-ac51-3bc6d7d31d4e,closed_captioning,851,49,3,216,89,0,33,0,0,,54,27,18,0,,128,155,0,122,109,42.25123697916667,3,2026-07-02T21:58:48.920187
913c627f-6cb3-460c-941b-e69a4bc151fc,closed_captioning,1046,119,5,292,138,0,46,0,0,,25,24,30,0,,130,148,0,149,105,42.350642903645834,3,2026-07-02T08:21:51.263570
14cbc59b-1b93-4ff4-85ed-4481e027d700,closed_captioning,913,54,7,230,102,0,33,0,0,,22,20,19,0,,154,176,0,146,140,44.251985677083333,2,2026-07-02T06:31:11.223240
a5cecee5-3af6-4b57-80fb-313455f45061,closed_captioning,899,147,9,177,57,0,79,0,0,,20,17,41,0,,121,196,0,144,119,42.773286946614583,2,2026-07-01T17:43:15.299539
6fbe65c8-7ffe-4d0e-a155-31707fa40d05,closed_captioning,1181,79,6,383,160,0,15,0,0,,15,36,30,0,,148,223,0,349,236,43.8337890625,3,2026-07-01T14:12:46.403703
ec14e835-f247-487f-bfb6-fac610d52512,emt_dialog,822,84,12,238,57,,,,,771,166,51,27,,748,142,190,0,,117,118.73416666666667,2,2026-07-01T12:29:38.637109
e3868506-6367-4c61-9b23-684ca17d6c20,closed_captioning,1015,143,7,246,109,0,40,0,0,,11,31,21,0,,136,159,0,162,94,42.683614095052086,3,2026-07-01T08:47:47.871686
7addad5b-08de-4fd8-a96d-3467aae26e24,closed_captioning,170,9,0,46,36,0,9,0,0,,238,0,0,0,,22,21,0,3,1,21.017525227864585,1,2026-07-01T01:09:01.060902
d4382305-c207-4bcc-8ee5-854c6734c277,closed_captioning,1719,380,8,155,31,0,115,1,1,,21,18,42,151,,127,215,0,284,120,84.583113606770837,3,2026-06-30T20:35:44.702590
06bd56f2-b9c9-4efd-917a-82d02d801dcf,closed_captioning,146,9,0,26,23,0,11,0,0,,175,3,0,0,,17,21,0,3,1,21.017525227864585,1,2026-06-30T12:54:45.595531
3bbbd5a7-483e-45f3-854c-39b760b18f9a,closed_captioning,602,57,5,232,89,0,43,0,0,,6,17,4,23,,126,130,0,176,158,22.1176513671875,2,2026-06-30T05:45:24.113293
e3b63a5f-395f-4c90-96b8-a18cce2b1f86,closed_captioning,963,198,5,150,30,0,46,0,0,,12,8,36,12,,105,142,0,286,90,43.750374348958331,2,2026-06-29T20:23:05.920154
b5d0ac9e-8de0-4a93-ae05-39b84d62c61c,closed_captioning,962,70,5,198,43,0,14,0,0,,17,20,38,0,,141,212,0,169,94,42.7809326171875,3,2026-06-29T14:22:34.056342
b7a39e14-edb4-4fb1-84d9-00da6f09008f,closed_captioning,908,66,1,189,35,0,17,0,0,,63,24,31,0,,105,197,0,169,116,42.781628417968747,3,2026-06-29T14:22:11.413953
171316ac-67aa-489c-a671-3961cc7c1e6f,closed_captioning,959,158,17,273,132,0,35,0,0,,7,16,25,0,,180,213,0,254,204,43.750651041666664,3,2026-06-27T17:24:20.438066
e761f2db-916a-43b4-8f84-63dee9278407,closed_captioning,670,43,5,140,57,0,50,1,0,,87,46,30,203,,81,118,0,61,49,41.935335286458333,3,2026-06-26T22:37:12.759944
c839fb04-e252-4d7a-826a-6ce023b0859b,closed_captioning,511,24,2,78,32,0,20,2,2,,12,26,14,99,,44,69,0,39,35,21.6014404296875,2,2026-06-26T22:25:04.464020
bab56079-f0d1-4681-9c86-30baa9cc43d4,closed_captioning,615,79,6,166,46,0,44,0,0,,331,42,31,0,,103,165,0,69,92,43.419071451822916,3,2026-06-25T21:17:38.749937
2afdca02-50d5-4086-8da4-8faad509ed0c,closed_captioning,715,120,4,186,120,0,23,0,0,,69,7,6,0,,72,219,0,127,13,42.14488118489583,2,2026-06-25T20:02:52.873065
40c3f3a1-0b0d-4183-9af2-19f1f82f9311,closed_captioning,518,38,3,100,37,0,6,0,0,,10,30,12,0,,52,114,0,78,73,22.585062662760418,3,2026-06-25T14:52:10.790921
9a7530ce-f729-4069-aad1-a13d1ff890ce,closed_captioning,529,35,0,80,42,0,17,0,0,,71,20,27,0,,45,84,0,23,8,42.184505208333334,2,2026-06-25T06:52:37.377704
a1a2e075-9546-44a2-98ed-32bb21a9cdcb,closed_captioning,602,48,3,71,44,0,36,7,7,,14,2,24,421,,33,53,0,24,0,42.833333333333336,3,2026-06-25T05:30:42.311567
f031fd1e-d935-4f32-b2cc-b096c213b1ed,closed_captioning,146,29,0,37,30,0,2,0,0,,183,1,5,0,,20,31,0,2,0,21.017525227864585,1,2026-06-25T01:35:31.656249
ddb156b9-0583-4964-b657-0bfd57dad5f6,closed_captioning,675,65,1,214,87,0,120,0,0,,256,94,22,0,,167,239,0,159,161,42.3339599609375,3,2026-06-25T00:04:43.763094
d878bb9a-1705-4d99-ac55-40de09f3bb06,closed_captioning,1389,112,4,287,100,0,21,0,0,,12,32,41,0,,153,270,0,212,96,73.604085286458329,3,2026-06-24T04:47:52.675313
6647923b-9f49-406d-a59a-e59c90dbe998,closed_captioning,738,98,3,229,159,0,46,0,0,,130,12,4,0,,91,73,0,144,46,42.052010091145831,2,2026-06-23T21:02:24.922209
373f005f-bdc8-400d-ba45-3c669d0176e7,closed_captioning,1375,144,12,437,195,0,100,1,1,,401,57,38,0,,333,375,0,162,182,83.667610677083331,3,2026-06-23T20:21:15.674452
b707b16f-6ec5-4516-bb46-11814e28d197,closed_captioning,747,81,3,170,71,0,15,0,0,,112,22,8,13,,69,110,0,92,57,43.766666666666666,2,2026-06-23T18:39:35.081659
17304d0b-248c-42c1-9a7e-193d348607db,closed_captioning,816,136,2,241,179,0,22,0,0,,7,15,19,0,,76,116,0,31,27,42.055904134114584,1,2026-06-23T18:13:12.505862
20e590ca-ae38-450d-9afe-bd9d534d3cee,closed_captioning,818,63,1,144,57,0,16,0,0,,0,6,11,0,,133,134,0,27,27,41.680529785156253,2,2026-06-23T18:09:55.992678
e13e814e-c939-4f81-a8bf-ea5cf697851d,closed_captioning,918,129,7,224,100,0,24,0,0,,40,21,20,0,,146,245,0,150,127,42.25123697916667,3,2026-06-23T16:53:36.176827
f3bff19f-c949-4f80-88f4-b39d674c2f1b,closed_captioning,1002,71,4,209,64,0,274,0,0,,16,29,27,0,,113,198,0,187,91,42.750484212239584,3,2026-06-23T07:35:07.423661
32ef5a46-c15c-4f67-a5ce-bee168b6cb03,closed_captioning,579,28,1,130,42,0,5,0,0,,3,16,12,0,,63,111,0,98,65,22.585062662760418,3,2026-06-23T05:16:44.408100
da6988ae-7b1d-44f0-bfa2-2459998f09ba,closed_captioning,439,55,6,115,34,0,14,0,0,,0,6,7,0,,43,53,0,74,44,21.387477620442709,3,2026-06-23T01:11:58.141942
c1826dc4-f793-499f-a0bc-3aefc548cdff,closed_captioning,1044,168,14,341,177,0,43,0,0,,10,20,19,0,,127,205,0,309,177,43.9598876953125,3,2026-06-22T23:41:00.846022
f1dd0e3a-c778-4747-8bfa-117c7b1e7a26,closed_captioning,332,44,2,78,37,0,7,0,0,,8,8,20,0,,15,34,0,6,0,22.105415852864585,2,2026-06-22T23:38:02.716514
4f1550f7-a267-41d2-8f8f-3f020d63b67e,closed_captioning,521,33,10,119,51,0,12,0,0,,6,9,10,21,,60,95,0,40,43,21.417228190104165,2,2026-06-22T23:37:40.028688
22860fd9-be9f-4945-9785-e8159ddb09ee,closed_captioning,878,99,7,197,127,0,45,0,0,,29,11,25,0,,165,143,0,63,23,42.183809407552083,1,2026-06-22T23:36:29.929305
4798682c-2946-474c-92e4-bf100fa70f21,closed_captioning,927,39,4,175,89,0,45,0,0,,123,14,17,0,,111,197,0,89,62,49.91764729817708,3,2026-06-22T23:35:34.646933
6a47a89d-f274-45e1-bf79-8944ab62a4e0,closed_captioning,638,19,1,137,84,0,29,2,0,,62,21,21,239,,63,92,0,36,22,41.306001790364583,2,2026-06-22T23:26:49.699116
0cf57fd0-cb05-4a55-ba91-df988df12148,closed_captioning,1660,162,8,447,251,0,94,2,2,,164,61,39,230,,255,340,0,368,168,84.583390299479163,2,2026-06-22T23:26:24.059412
143d6b2b-f0df-47c3-8975-feb4684c54d2,closed_captioning,1029,66,4,192,60,0,9,0,0,,5,23,30,0,,107,200,0,154,112,42.71697998046875,3,2026-06-22T23:25:07.771477
3e75028f-fe47-433d-a4b7-4d9f7c735e59,closed_captioning,586,73,1,80,18,0,27,0,0,,4,11,6,24,,36,62,0,157,60,22.1176513671875,2,2026-06-22T23:10:24.178975
81bd96f2-f975-495d-8dee-f42d3ac21614,closed_captioning,533,54,1,87,27,0,16,0,0,,2,5,11,20,,51,66,0,149,57,22.1176513671875,2,2026-06-22T23:07:28.880974
657ef336-c4d5-4141-ab6e-9cadc3801bd6,closed_captioning,569,76,2,113,27,0,60,0,0,,5,8,15,16,,71,93,0,142,104,22.1176513671875,2,2026-06-22T23:05:31.450449
1950ee0b-c1a2-4d5b-b478-7447db47050a,closed_captioning,494,100,4,95,21,0,63,1,0,,4,3,8,24,,51,82,0,133,52,22.1176513671875,2,2026-06-22T22:57:06.429164
829d6c8d-da8d-4e21-99c9-a6c5e98096a4,closed_captioning,517,96,4,142,58,0,35,0,0,,3,9,1,26,,87,108,0,97,74,22.1176513671875,2,2026-06-22T22:52:09.716554
7383761c-6ea6-44cd-a9de-f0d728f23e3b,closed_captioning,510,61,1,151,57,0,37,0,0,,2,6,5,19,,72,63,0,90,62,22.1176513671875,2,2026-06-22T22:50:09.578070
c3ffd9b5-50f3-4a0f-8ad4-0016aba95556,closed_captioning,567,76,3,92,40,0,19,0,0,,1,4,8,23,,77,101,0,108,65,22.1176513671875,2,2026-06-22T22:48:59.304896
c196f4bc-68c6-49cc-aa2f-fe13972a86ed,closed_captioning,571,81,7,160,86,0,28,0,0,,4,3,14,24,,85,95,0,116,91,22.1176513671875,2,2026-06-22T22:45:16.967549
8b802f1d-14d6-435b-942e-6a7a98c458ee,closed_captioning,550,89,12,146,56,0,46,0,0,,2,14,13,28,,81,108,0,125,103,22.1176513671875,2,2026-06-22T22:41:22.940760
0aca417e-f8ea-46ae-98e7-55e1715ca945,closed_captioning,626,95,5,131,74,0,28,0,0,,4,8,8,16,,62,92,0,150,67,22.1176513671875,2,2026-06-22T22:40:07.656030
5ab01b4f-b27f-42d3-98c1-e2b330d235d7,closed_captioning,585,96,6,131,59,0,28,0,0,,5,6,5,25,,52,74,0,149,76,22.1176513671875,2,2026-06-22T22:36:14.215695
7fa6acf2-114c-4262-a78b-8c412dbbb49d,closed_captioning,505,69,2,128,43,0,7,1,0,,7,20,15,27,,67,89,0,122,74,22.1176513671875,2,2026-06-22T22:35:17.371949
c229d6a8-c635-4030-941f-51413fd91649,closed_captioning,541,33,1,100,21,0,11,0,0,,1,6,13,20,,47,106,0,78,43,22.1176513671875,2,2026-06-22T22:30:28.044166
9c93d282-cc62-4910-a19f-8e1b84c73439,closed_captioning,575,112,5,130,84,0,28,0,0,,4,5,5,20,,63,80,0,121,64,22.1176513671875,2,2026-06-22T22:23:54.612295
32ee5f0b-fc57-45b0-b957-0fc7f53636d9,closed_captioning,565,87,15,179,122,0,41,0,0,,6,27,18,0,,171,183,0,215,172,22.1176513671875,3,2026-06-22T19:21:10.418467
5c503442-39ca-4836-85d2-4536591ad711,closed_captioning,794,96,2,227,101,0,20,0,0,,72,37,17,0,,111,186,0,116,79,42.25123697916667,2,2026-06-22T14:16:20.746304
b99f50b5-879e-4181-9402-b5319dabd752,closed_captioning,589,65,7,159,75,0,23,0,0,,1,8,11,0,,73,97,0,113,110,22.1176513671875,2,2026-06-22T13:14:51.948220
7b612e4e-226a-4810-b501-6fe061738921,closed_captioning,126,10,0,18,25,0,13,0,0,,135,8,1,0,,24,13,0,0,0,21.017525227864585,1,2026-06-18T22:12:08.417377
d8e7a8c7-8f45-45b4-8bff-d78fa907114e,closed_captioning,697,111,1,120,92,0,14,2,0,,1,3,18,484,,43,65,0,19,7,42.916666666666664,2,2026-06-18T21:37:28.319278
80e65d19-d6fe-47af-aea8-fef5e568fb35,closed_captioning,706,80,2,199,56,0,36,0,0,,302,59,22,0,,120,181,0,93,132,43.419071451822916,3,2026-06-18T11:42:09.649745
a133ae3c-59e1-4d4b-afc0-47dee5e068a9,closed_captioning,489,45,0,121,31,0,4,2,1,,5,11,22,21,,101,121,0,136,69,21.354667154947915,3,2026-06-18T11:24:59.703042
dafb2cff-1899-4cf4-a467-9229a8d8ec2d,closed_captioning,941,58,5,196,82,0,252,0,0,,4,26,36,0,,105,180,0,131,73,42.750484212239584,3,2026-06-18T11:22:42.898547
9ff6faa1-9417-4035-b9f0-3d2a5a2f07ed,closed_captioning,331,48,2,55,23,0,3,0,0,,4,5,1,0,,37,34,0,0,2,16.657613118489582,1,2026-06-17T23:45:08.094828
342e1fb2-8c29-413c-b2d5-f7ddcdfdf15f,closed_captioning,951,44,3,242,48,0,27,0,0,,68,35,39,0,,124,210,0,206,164,42.835847981770833,3,2026-06-17T17:38:36.006428
dafdb44b-94a4-42f6-a810-f54e02096eeb,closed_captioning,804,69,4,156,81,0,26,0,0,,59,24,15,162,,100,119,0,56,32,43.419071451822916,2,2026-06-17T12:27:30.822215
69c9a999-e897-4149-98c1-58bf14b8bfbe,closed_captioning,510,28,0,106,30,0,33,1,0,,20,24,13,84,,81,111,0,60,37,21.60074666341146,3,2026-06-17T06:27:06.494247
31703250-256b-410b-9686-d3e0f169f6c8,closed_captioning,538,68,3,101,38,0,7,0,0,,1,7,14,15,,29,62,0,150,47,22.418229166666666,2,2026-06-17T06:03:14.885576
5a97f598-0a07-47f9-98ed-85a230a0b8bd,closed_captioning,474,48,1,95,34,0,13,0,0,,2,7,13,5,,62,89,0,68,21,22.418229166666666,2,2026-06-17T03:52:25.998863
1c0911ba-aea1-4fd9-b365-cbc7f9a9e5db,closed_captioning,134,11,0,25,12,0,6,0,0,,167,1,0,0,,13,15,0,3,2,21.017525227864585,1,2026-06-17T00:36:11.963370
d9ba54b9-86c6-4a83-9fc0-f4e97492c2c5,closed_captioning,531,60,9,116,43,0,30,0,0,,7,11,9,9,,68,96,0,182,80,22.418229166666666,2,2026-06-16T23:35:42.542411
97d0585c-3ff4-47b7-aa2d-e3bc1555427b,closed_captioning,438,37,0,79,42,0,16,0,0,,140,94,13,8,,29,38,0,34,22,43.352335611979164,2,2026-06-16T22:30:11.546409
66673861-92f1-4c87-af6a-6fef72f030d4,closed_captioning,868,100,16,146,79,0,21,0,0,,46,29,44,11,,92,133,0,148,81,43.766666666666666,2,2026-06-16T21:37:51.915941
88302519-c408-497a-9c0c-8f805497b9a6,closed_captioning,934,128,2,223,124,0,30,0,0,,42,20,41,0,,136,180,0,122,83,43.352336799999996,3,2026-06-16T11:44:10.407453
81e6fe57-f38a-4d38-a113-2126aeb784b1,closed_captioning,476,11,0,86,54,0,21,0,0,,2,1,3,0,,52,46,0,9,3,21.3838623046875,3,2026-06-16T05:00:06.828949
76cf92e9-f299-42a0-a64a-865a7dfc0387,closed_captioning,541,23,3,99,25,0,72,0,0,,1,7,3,0,,75,114,0,22,20,22.500811767578124,3,2026-06-15T22:37:52.875314
e8121d4d-1951-4aa4-930e-7e0ba2d45175,closed_captioning,1709,212,4,443,221,0,110,1,0,,106,68,68,195,,180,298,0,350,134,84.583390299479163,3,2026-06-14T15:35:35.870148
9ff0da16-f525-44c2-a9cb-8354765eb9a5,closed_captioning,891,116,6,235,108,0,47,0,0,,74,37,15,0,,173,230,0,154,132,42.251932779947914,3,2026-06-13T20:54:38.834133
bd3b7152-018b-4618-bc90-eea51d834f1b,closed_captioning,897,112,16,157,65,0,32,0,0,,10,21,22,0,,92,116,0,172,123,44.251428222656251,3,2026-06-13T16:55:43.560460
d197a5e1-6676-45c4-a8c0-0f58c91657b4,closed_captioning,1028,73,2,201,62,0,11,0,0,,15,22,29,0,,104,179,0,141,85,42.683614095052086,2,2026-06-13T16:09:00.887085
33698eed-12c1-4610-a8b9-0f85e5a8f158,closed_captioning,572,110,8,79,31,0,44,0,0,,1,2,13,20,,46,58,0,140,49,22.1176513671875,2,2026-06-13T11:18:56.421859
b0e9e84d-1740-4dae-80f0-6cf75d1dfa8a,closed_captioning,643,32,5,126,64,0,8,0,0,,1,1,4,0,,38,115,0,5,2,21.621600341796874,1,2026-06-13T05:00:51.903436
9dcecdee-a57d-4657-9538-1762d2471102,closed_captioning,596,25,2,112,62,0,8,0,0,,5,4,7,1,,68,85,0,5,3,21.621600341796874,1,2026-06-13T04:38:33.519388
eb00e9bd-9cd6-4366-a9e1-94a679554fbc,closed_captioning,529,88,6,156,74,0,12,0,0,,2,13,11,22,,77,80,0,120,77,22.1176513671875,2,2026-06-13T02:34:01.750100
a03be053-2873-4713-b26d-95d21039e7c7,closed_captioning,1042,124,3,287,125,0,20,0,0,,14,42,20,0,,132,214,0,295,172,44.071805826822917,3,2026-06-13T02:15:05.493563
0c905219-fd77-4a17-b277-476b8bd6a6da,closed_captioning,595,72,13,146,58,0,14,0,0,,7,10,8,26,,93,120,0,155,117,22.1176513671875,2,2026-06-13T01:50:14.333074
02643fbb-e6a7-440f-9544-973ab860692e,closed_captioning,590,79,1,165,45,0,15,1,0,,2,18,18,25,,73,127,0,133,95,22.1176513671875,2,2026-06-12T21:54:46.291118
c6a2217c-38bd-4b04-a0ae-5dbbcff76fc9,closed_captioning,1073,180,9,303,139,0,23,0,0,,30,39,18,0,,241,312,0,86,167,42.267919921875,3,2026-06-12T19:49:08.862652
075ffafe-72ee-4933-8ccd-7c7a11daf15f,closed_captioning,392,12,3,41,18,0,17,0,0,,110,17,37,0,,27,68,0,39,1,42.25123697916667,1,2026-06-12T14:38:01.105196
699182cd-bb34-4742-8170-22e4bf7682b7,closed_captioning,858,140,9,131,57,0,7,1,1,,11,33,37,83,,82,104,0,248,81,42.184505208333334,3,2026-06-12T12:28:48.231071
d455320a-874a-4d29-89aa-8a8d0d360b36,closed_captioning,966,147,16,140,54,0,33,0,0,,24,40,32,0,,109,142,0,340,163,40.91754150390625,3,2026-06-12T11:32:29.424645
c0bcc74d-81d7-4bbc-aad8-c2f2838045fc,closed_captioning,593,103,16,134,81,0,29,0,0,,4,16,7,0,,116,158,0,121,71,22.434912109375,3,2026-06-12T05:45:01.455515
fc65c4cb-dbe4-43f1-a022-87b046e09e7b,closed_captioning,766,26,2,93,42,0,30,0,0,,1,8,27,0,,80,95,0,22,7,42.66831868489583,2,2026-06-12T02:48:25.340642
cbb47c5f-c93b-4087-8c18-00ebd8b2a6cd,closed_captioning,613,30,3,103,60,0,8,0,0,,0,2,1,0,,21,85,0,12,3,21.621600341796874,1,2026-06-11T22:26:49.657864
b3b3073c-a80c-4ddf-bc48-57d3a96bb72f,closed_captioning,140,29,2,37,40,0,11,0,0,,194,0,3,0,,26,16,0,0,0,21.017525227864585,1,2026-06-11T07:36:41.873611
2efe099f-acb3-4064-a0f9-6bb323b60ba0,closed_captioning,533,69,7,132,68,0,10,0,0,,3,20,9,0,,82,124,0,101,81,22.585062662760418,3,2026-06-11T06:11:36.077471
69e405b4-882b-41ed-ab6a-f6e27a321056,closed_captioning,579,79,4,165,78,0,14,0,0,,7,13,8,16,,58,109,0,161,103,22.418229166666666,2,2026-06-11T05:17:13.816885
b587c3ed-bba5-4a7b-9791-64bbf57e23ef,closed_captioning,584,74,4,187,88,0,33,0,0,,4,12,8,12,,85,110,0,148,109,22.418229166666666,2,2026-06-11T02:53:32.289437
e1400cec-591e-4ff7-9f05-0fca4cb823e9,closed_captioning,872,121,7,311,182,0,58,1,0,,35,52,29,358,,198,286,0,116,69,43.112512207031251,2,2026-06-10T21:52:21.627299
90aacec8-f10e-4ea5-ae4a-432df10cc451,closed_captioning,1008,123,16,302,211,0,56,0,0,,4,22,29,0,,172,253,0,179,141,43.8337890625,3,2026-06-10T19:35:20.827783
4b734d0b-345e-493d-8531-a4355dfd354d,closed_captioning,695,23,2,174,109,0,72,3,0,,46,27,27,231,,59,140,0,67,29,42.166666666666664,3,2026-06-10T19:07:07.928890
7e1711a0-4528-4c0c-8ad2-536dab16bcbe,closed_captioning,913,89,7,293,124,0,32,0,0,,108,42,33,0,,162,217,0,184,145,42.851835123697917,3,2026-06-10T16:29:45.255817
2319c98b-8c24-4631-ab73-65a7fc7a044f,closed_captioning,1486,129,12,465,232,0,95,0,0,,375,68,49,0,,235,299,0,181,207,85.75094401041666,2,2026-06-10T16:07:51.196407
eda1c58c-9864-42a4-aea3-e82bc255772f,closed_captioning,669,83,8,220,69,0,66,0,0,,296,47,16,0,,178,220,0,73,115,43.419071451822916,3,2026-06-10T14:40:07.738115
02801ceb-9763-489d-a8fa-b833bd3f39d8,closed_captioning,613,76,5,122,42,0,31,0,0,,3,8,7,2,,131,134,0,209,81,22.417395019531249,2,2026-06-10T01:18:17.050628
5b899958-d9ca-4ef1-bd9f-6736a9a9b55a,closed_captioning,552,81,11,135,77,0,9,0,0,,3,14,13,0,,89,135,0,105,103,22.585062662760418,3,2026-06-10T00:10:17.022865
26165504-d350-4d95-b59b-9839b2847f12,closed_captioning,190,1,1,13,9,0,6,1,0,,227,50,1,26,,6,12,0,0,0,43.353727213541667,1,2026-06-09T20:20:13.582806
bc57b532-26b3-456f-be41-fe4a751c028d,closed_captioning,933,72,5,181,67,0,256,0,0,,14,39,43,0,,99,175,0,107,89,42.750484212239584,3,2026-06-09T15:36:37.345978
168466e8-53c5-4d3a-ad8c-ca29cef8722b,closed_captioning,489,26,1,114,32,0,31,0,0,,8,19,11,87,,74,108,0,33,17,21.60074666341146,3,2026-06-09T14:47:39.369207
333afb9f-b2f0-49a6-bca0-d4623479eb17,closed_captioning,598,62,5,115,64,0,17,0,0,,65,24,20,0,,54,87,0,61,11,42.184505208333334,2,2026-06-09T14:28:57.230245
2b560722-de81-4687-8a41-05752cff0157,closed_captioning,490,32,1,88,32,0,12,0,0,,18,8,23,0,,62,74,0,103,67,22.66847941080729,2,2026-06-09T13:29:04.414618
5bbd0ee7-7c33-4e33-913e-142ce2f9f9a8,closed_captioning,758,98,3,214,102,0,59,0,0,,158,53,30,0,,103,172,0,76,96,43.4200439453125,3,2026-06-09T12:03:50.830505
a512ccc9-1fbd-430b-874e-ec8cb76ab22c,closed_captioning,931,70,3,175,65,0,20,0,0,,16,26,17,0,,92,178,0,131,51,53.502754720052081,3,2026-06-09T00:11:36.935120
af16e51d-5f00-4347-b1f5-e55173953a7a,closed_captioning,611,10,1,60,39,0,13,0,0,,380,369,17,74,,43,49,0,30,10,42.133333333333333,3,2026-06-08T17:22:24.694972
aaf5b0d5-bfcd-424b-b09a-c2b5424331a8,closed_captioning,707,70,4,218,137,0,24,0,0,,32,18,20,0,,81,87,0,63,11,43.41767985026042,1,2026-06-08T14:03:46.261953
fd303297-a9a6-4e28-85f4-daa319eb122a,closed_captioning,1135,176,6,384,178,0,13,0,0,,28,57,23,0,,259,391,3,116,207,42.267919921875,3,2026-06-08T12:26:52.735504
6f092c1a-7c78-437f-b900-674e07cebe21,closed_captioning,441,61,6,58,35,0,12,0,0,,6,8,14,23,,47,47,0,73,27,21.354667154947915,3,2026-06-06T21:21:42.648836
76ed810e-2034-43cf-98a8-0a8d4c401a7a,closed_captioning,844,120,2,200,70,0,15,0,0,,59,39,27,0,,109,160,0,134,97,42.250541178385419,3,2026-06-06T14:19:40.367449
1ad1c49c-caf4-4c1a-8670-c78fd57c1001,closed_captioning,168,25,3,45,40,0,7,0,0,,197,5,4,0,,14,15,0,3,0,21.017525227864585,1,2026-06-06T04:51:25.945213
6d889888-cec4-4b7d-8328-74363ebd01e0,closed_captioning,591,75,1,185,58,0,61,0,0,,243,43,17,0,,88,165,0,50,55,43.417818196614583,3,2026-06-06T01:06:15.976736
87ee6f7b-542b-486f-834a-3547891cafad,closed_captioning,469,38,1,171,147,0,61,0,0,,1,4,0,0,,60,62,0,32,3,21.834035237630207,2,2026-06-04T23:54:23.915504
b6aaa409-bb0e-47f6-ab3b-431a8ba91e2a,closed_captioning,1066,139,20,233,106,0,24,1,0,,21,39,25,268,,140,188,0,178,120,43.684000651041664,3,2026-06-04T19:23:36.040991
35da1a33-41d0-491e-997a-463fa7edba97,closed_captioning,978,79,2,262,75,0,31,0,0,,45,34,35,0,,110,175,1,197,130,42.851835123697917,3,2026-06-04T13:46:41.846805
f9703891-a757-45dd-95d5-09a744307ed5,closed_captioning,1284,177,9,357,212,0,119,0,0,,416,33,39,0,,204,283,0,144,147,85.75094401041666,3,2026-06-04T12:58:10.885355
288e2111-b229-4f4a-a104-831e92fe091a,closed_captioning,951,59,2,208,61,0,19,0,0,,32,34,37,0,,97,198,0,181,98,52.983487955729167,3,2026-06-04T06:04:16.983064
f15bf1b1-4ea2-4a31-bd92-bc7e1fadd12f,closed_captioning,899,128,7,221,98,0,48,0,0,,57,22,25,114,,78,158,0,81,38,42.334651692708334,3,2026-06-03T20:40:24.797745
c6134c57-1e75-46c2-a921-450af5a67df0,closed_captioning,831,107,4,123,55,0,14,0,0,,9,25,35,192,,70,134,0,101,27,43.209834798177084,3,2026-06-03T20:39:10.883290
d5005ad5-7d56-41db-a9d5-a538a052361c,closed_captioning,892,99,6,209,75,0,37,6,6,,59,46,30,222,,85,186,0,98,42,43.293249511718749,3,2026-06-03T20:38:26.941872
92c78880-b8da-4e10-9c2f-a69cd4a7d470,closed_captioning,149,13,0,46,35,0,12,0,0,,178,6,2,0,,10,11,0,2,0,21.017525227864585,1,2026-06-03T17:38:28.169144
74bfa11b-dc76-43a9-9d5b-4e82185bc8d1,closed_captioning,603,64,5,185,111,0,23,1,0,,3,6,8,27,,98,98,0,142,112,22.1176513671875,2,2026-06-03T17:15:09.378818
6c4d7112-74ad-4550-9265-6901f59f0554,closed_captioning,640,88,4,152,106,0,41,0,0,,88,3,25,19,,84,92,0,37,6,42.184505208333334,1,2026-06-03T16:12:39.711575
65b974ea-ad2d-4de3-aca9-7b0b40a6828f,closed_captioning,986,109,2,269,122,0,53,0,0,,42,54,19,0,,141,216,0,181,134,42.25123697916667,3,2026-06-03T16:11:13.287043
f5f4eda5-6ce6-4858-b518-af2f411280fc,closed_captioning,950,145,19,170,77,0,32,0,0,,25,15,28,0,,129,153,0,182,100,43.419071451822916,3,2026-06-03T16:09:52.966949
a30a37c7-c8b7-4e2f-b186-abb93b3d720c,closed_captioning,813,71,12,117,80,0,12,0,0,,27,15,27,18,,62,98,0,104,48,43.766666666666666,2,2026-06-03T15:21:13.595152
76af184b-0e6d-4669-8155-57d3d578b527,closed_captioning,615,52,3,124,93,0,25,0,0,,0,2,4,0,,78,94,0,3,2,21.604917399088542,1,2026-06-03T14:28:34.520951
cd36238a-fa8e-47aa-9baa-ded3dd537166,closed_captioning,1178,125,7,385,188,0,58,0,0,,8,25,19,0,,172,221,0,152,125,42.584765625,2,2026-06-02T15:36:34.105159
